"Stkcd","EndDate","FN_Fn06101"
"000026","2016-12-31","深圳市飞亚达科技发展有限公司"
"000026","2016-12-31","时悦汇精品(深圳)有限公司"
"000026","2016-12-31","深圳市亨吉利文化传播有限公司"
"000026","2016-12-31","艾米龙时计(深圳)有限公司"
"000026","2016-12-31","亨吉利名表国际有限公司"
"000026","2016-12-31","飞亚达销售有限公司"
"000026","2016-12-31","辽宁亨达锐商贸有限公司"
"000026","2016-12-31","瑞士Montres Chouriet SA公司"
"000026","2016-12-31","实体NATURE ART LTD"
"000027","2016-12-31","深能北方能源控股有限公司"
"000027","2016-12-31","深能北方(通辽)能源开发有限公司"
"000027","2016-12-31","深能北方(通辽)扎鲁特能源开发有限公司"
"000027","2016-12-31","深能北方(通辽)奈曼能源开发有限公司"
"000027","2016-12-31","深能北方(满洲里)能源开发有限公司"
"000027","2016-12-31","深能北方(兴安盟)能源开发有限公司"
"000027","2016-12-31","深能北方(兴安盟)科右中旗能源开发有限公司"
"000027","2016-12-31","深能北方(锡林郭勒)能源开发有限公司"
"000027","2016-12-31","武威深能北方能源开发有限公司"
"000027","2016-12-31","葫芦岛深能北方能源开发有限公司"
"000027","2016-12-31","北京深能商务酒店管理有限公司"
"000027","2016-12-31","深能南京能源控股有限公司"
"000027","2016-12-31","深能(滕州)能源有限公司"
"000027","2016-12-31","泗县深能能源投资有限公司"
"000027","2016-12-31","邳州市方华力恒能源科技有限公司"
"000027","2016-12-31","邳州市深能风力发电有限公司"
"000027","2016-12-31","天门深能新能源有限公司"
"000027","2016-12-31","安陆深能新能源有限公司"
"000027","2016-12-31","贵溪深能新能源有限公司"
"000027","2016-12-31","深圳前海深能南控新能源工程公司"
"000027","2016-12-31","盐源深能新能源有限公司"
"000027","2016-12-31","于都深能新能源有限公司"
"000027","2016-12-31","深能(香港)国际有限公司"
"000027","2016-12-31","深能(香港)昌平航运有限公司"
"000027","2016-12-31","深能(香港)永平航运有限公司"
"000027","2016-12-31","GENTEK Holding,Limited"
"000027","2016-12-31","深圳能源资源综合开发有限公司"
"000027","2016-12-31","四川深能电力投资有限公司"
"000027","2016-12-31","深能保定发电有限公司"
"000027","2016-12-31","深能保定热力有限公司"
"000027","2016-12-31","深圳能源售电有限公司"
"000027","2016-12-31","武汉深能环保新沟垃圾发电有限公司"
"000027","2016-12-31","桂林市深能环保有限公司"
"000027","2016-12-31","单县深能环保有限公司"
"000027","2016-12-31","潮州深能环保有限公司"
"000027","2016-12-31","宿州市泗县深能环保有限公司"
"000027","2016-12-31","深圳市深能环保东部有限公司"
"000027","2016-12-31","化州深能环保有限公司"
"000027","2016-12-31","深圳妈湾电力有限公司"
"000027","2016-12-31","深圳月亮湾油料港务有限公司"
"000027","2016-12-31","深圳能源机电设备服务有限公司"
"000027","2016-12-31","深圳市能源电力服务有限公司"
"000027","2016-12-31","深圳市妈湾电力检修有限公司"
"000027","2016-12-31","深圳市新资源建材实业有限公司"
"000027","2016-12-31","东莞深能源樟洋电力有限公司"
"000027","2016-12-31","博罗深能燃气有限公司"
"000027","2016-12-31","惠州市仲恺深能燃气有限公司"
"000027","2016-12-31","深能合和电力(河源)有限公司"
"000027","2016-12-31","库尔勒深能热力有限公司"
"000027","2016-12-31","潮州深能燃气有限公司"
"000027","2016-12-31","潮州市枫溪区深能燃气有限公司"
"000027","2016-12-31","木垒深能能源开发有限公司"
"000027","2016-12-31","塔什库尔干县深能福塔光伏发电有限公司"
"000027","2016-12-31","深能张家口电力开发有限公司"
"000027","2016-12-31","潮州深能甘露热电有限公司"
"000027","2016-12-31","龙岩新东阳环保净化有限公司"
"000027","2016-12-31","鹤壁市中融东方新能源有限公司"
"000027","2016-12-31","高邮协合风力发电有限公司"
"000027","2016-12-31","大丰正辉太阳能电力有限公司"
"000027","2016-12-31","汉能邳州市太阳能发电有限公司"
"000027","2016-12-31","淮安中能环光伏电力有限公司"
"000027","2016-12-31","沛县协合新能源有限公司"
"000027","2016-12-31","泗洪协合风力发电有限公司"
"000027","2016-12-31","邢台县永联光伏发电开发有限公司"
"000027","2016-12-31","邢台城基新能源科技有限公司"
"000027","2016-12-31","南京日昌太阳能发电有限公司"
"000027","2016-12-31","阿特斯泗洪光伏发电有限公司"
"000027","2016-12-31","沛县苏新光伏电力有限公司"
"000027","2016-12-31","徐州正辉太阳能电力有限公司"
"000027","2016-12-31","CPT Wyndham Holdings Ltd"
"000027","2016-12-31","中华水电公司(CHC)"
"000027","2016-12-31","中华水电香港公司(CHCHK)"
"000027","2016-12-31","福建华邦水电投资有限公司"
"000027","2016-12-31","辉力亚洲有限公司"
"000027","2016-12-31","云南华邦电力开发有限公司"
"000027","2016-12-31","福贡县恒大水电开发有限公司"
"000027","2016-12-31","福贡西能电力发展有限公司"
"000027","2016-12-31","盈江县秦瑞户撒河电力有限公司"
"000027","2016-12-31","金平康宏水电开发有限公司"
"000027","2016-12-31","禄劝小蓬祖发电有限公司"
"000027","2016-12-31","浙江省景宁英川水电开发有限责任公司"
"000027","2016-12-31","青田五里亭水电开发有限公司"
"000027","2016-12-31","云和县沙铺砻水力发电有限公司"
"000027","2016-12-31","遂昌县周公源水电开发有限公司"
"000027","2016-12-31","遂昌县九龙山水电开发有限公司"
"000027","2016-12-31","龙泉瑞垟二级水电站有限公司"
"000027","2016-12-31","三明中银斑竹水电有限公司"
"000027","2016-12-31","屏南县旺坑水电有限公司"
"000027","2016-12-31","邵武市金岭发电有限公司"
"000027","2016-12-31","邵武市金龙水电有限公司"
"000027","2016-12-31","邵武市金溏水电有限公司"
"000027","2016-12-31","邵武市金卫水电有限公司"
"000027","2016-12-31","北京美英华达投资顾问有限公司"
"000027","2016-12-31","河池汇能电力有限公司"
"000027","2016-12-31","黔南州汇能电力有限公司"
"000027","2016-12-31","四川贡嘎电力投资有限公司"
"000027","2016-12-31","甘孜州冰川水电开发有限公司"
"000027","2016-12-31","盐源县卧罗河电力有限责任公司"
"000027","2016-12-31","惠州深能源丰达电力有限公司"
"000027","2016-12-31","惠州市城市燃气发展有限公司"
"000027","2016-12-31","惠州市城市燃气工程有限公司"
"000027","2016-12-31","国电库尔勒发电有限公司"
"000027","2016-12-31","巴州科达能源有限公司"
"000027","2016-12-31","深圳国际能源与环境技术促进中心"
"000027","2016-12-31","Newton Industrial Limited"
"000027","2016-12-31","SINOCITY公司"
"000027","2016-12-31","CHAPTER WAY公司"
"000027","2016-12-31","深能安所固电力(加纳)有限公司"
"000027","2016-12-31","深圳市广深沙角B电力有限公司"
"000027","2016-12-31","深圳市能源环保有限公司"
"000027","2016-12-31","深圳市唯能环保有限公司"
"000027","2016-12-31","深圳市能源运输有限公司"
"000027","2016-12-31","深圳能源财务有限公司"
"000028","2016-12-31","国药控股桂林有限公司"
"000028","2016-12-31","国药控股百色有限公司"
"000028","2016-12-31","国药控股中山有限公司"
"000028","2016-12-31","国药控股贵港有限公司"
"000028","2016-12-31","国药控股北海有限公司"
"000028","2016-12-31","广州医疗管理有限公司"
"000028","2016-12-31","国药控股深圳健民有限公司"
"000028","2016-12-31","国药控股深圳药材有限公司"
"000028","2016-12-31","国药控股深圳物流有限公司"
"000028","2016-12-31","国药控股广州有限公司"
"000028","2016-12-31","国药控股广东恒兴有限公司"
"000028","2016-12-31","广西玉林"
"000028","2016-12-31","国药控股柳州有限公司"
"000028","2016-12-31","广东惠信投资有限公司"
"000028","2016-12-31","国药控股佛山有限公司"
"000028","2016-12-31","国药控股广东粤兴有限公司"
"000028","2016-12-31","国药控股广东物流有限公司"
"000028","2016-12-31","国药控股广西有限公司"
"000028","2016-12-31","国药控股广西物流有限公司"
"000028","2016-12-31","国药控股梧州有限公司"
"000028","2016-12-31","国药控股东莞有限公司"
"000028","2016-12-31","国药控股湛江有限公司"
"000028","2016-12-31","国药控股延风有限公司"
"000028","2016-12-31","国药控股梅州有限公司"
"000028","2016-12-31","国药控股惠州有限公司"
"000028","2016-12-31","国药控股肇庆有限公司"
"000028","2016-12-31","国药控股江门仁仁有限公司"
"000028","2016-12-31","国药控股韶关有限公司"
"000028","2016-12-31","国药控股汕头有限公司"
"000028","2016-12-31","佛山市南海医药集团有限公司"
"000028","2016-12-31","佛山市南海新药特药有限公司"
"000028","2016-12-31","佛山市南海医药有限公司"
"000028","2016-12-31","广东东方新特药有限公司"
"000028","2016-12-31","广东南方医药对外贸易有限公司"
"000028","2016-12-31","国药控股国大药房有限公司"
"000028","2016-12-31","国药控股国大药房上海连锁有限公司"
"000028","2016-12-31","北京国大药房连锁有限公司"
"000028","2016-12-31","天津国大药房连锁有限公司"
"000028","2016-12-31","广西国大医药咨询连锁有限公司"
"000028","2016-12-31","国药控股国大药房广东有限公司"
"000028","2016-12-31","国药控股国大药房广西连锁有限公司"
"000028","2016-12-31","浙江国药大药房有限公司"
"000028","2016-12-31","国药控股国大药房扬州大德生连锁有限公司"
"000028","2016-12-31","国药控股国大天益堂药房连锁(沈阳)有限公司"
"000028","2016-12-31","宁夏国大药房连锁有限公司"
"000028","2016-12-31","国药控股国大药房南京连锁有限公司"
"000028","2016-12-31","国药控股国大药房山东有限公司"
"000028","2016-12-31","国药控股国大药房沈阳连锁有限公司"
"000028","2016-12-31","福建国大药房连锁有限公司"
"000028","2016-12-31","安徽国大药房连锁有限公司"
"000028","2016-12-31","泉州市国大药房连锁有限公司"
"000028","2016-12-31","山西国大万民药房连锁有限公司"
"000028","2016-12-31","湖南国大民生堂药房连锁有限公司"
"000028","2016-12-31","溧阳国大人民药房有限公司"
"000028","2016-12-31","国药控股国大药房河南连锁有限公司"
"000028","2016-12-31","国药控股国大药房内蒙古有限公司"
"000028","2016-12-31","国药河北乐仁堂医药连锁有限公司"
"000028","2016-12-31","国药控股国大药房江门连锁有限公司"
"000028","2016-12-31","国药控股国大药房山西益源连锁有限公司"
"000028","2016-12-31","国药控股国大药房新疆新特药业连锁有限责任公司"
"000028","2016-12-31","国药控股国大复美药业(上海)有限公司"
"000028","2016-12-31","国药控股国大复美大药房上海连锁有限公司"
"000028","2016-12-31","北京金象大药房医药连锁有限责任公司"
"000028","2016-12-31","山西同丰医药物流有限公司"
"000028","2016-12-31","大同市国大万民药业有限公司"
"000028","2016-12-31","长治市国大万民药房有限公司"
"000028","2016-12-31","山西国大万民连锁诊所管理有限公司"
"000028","2016-12-31","上海国大上虹七宝药房有限公司"
"000028","2016-12-31","浙江国药大药房东山药店有限公司"
"000028","2016-12-31","上海国大东盛大药房有限公司"
"000028","2016-12-31","国药控股国大药房(深圳)连锁有限公司"
"000028","2016-12-31","国药控股国大药房广州连锁有限公司"
"000028","2016-12-31","上海国大长信药房有限公司"
"000028","2016-12-31","上海国东中医门诊部有限公司"
"000028","2016-12-31","上海国大东信药房有限公司"
"000028","2016-12-31","上海御泰堂中医门诊部有限公司"
"000028","2016-12-31","北京洋桥茸芝金象大药房有限责任公司"
"000028","2016-12-31","三河市丽洋金象大药房有限公司"
"000028","2016-12-31","孝义市国大万民百草堂药房连锁有限公司"
"000028","2016-12-31","国药控股国大药房呼伦贝尔有限公司"
